City Name,Latitude,Longitude,Elevation (m),Temperature (°C),Land Cover,Population Density (people/km²),Energy Consumption (kWh),Air Quality Index (AQI),Urban Greenness Ratio (%),Health Impact (Mortality Rate/100k),Wind Speed (km/h),Humidity (%),Annual Rainfall (mm),GDP per Capita (USD),Cluster
City_4548,-44.59485860609694,-52.32842023755085,197.0846110520948,25.29058371195105,Industrial,4647,17201.172381563472,129,1.0,11.998632488138997,11.015691524821683,57.06248225058295,1164.1712855643204,12121.116315730216,1
City_4549,40.62751123279378,89.23394810655282,222.34076083202956,26.6993761969244,Industrial,3848,23225.63309560772,141,4.647810512596662,22.94494097391829,8.976031745528118,56.19304986527484,1678.6277588634516,48583.90813363489,1
City_4550,-38.92354275493192,72.73391830459309,570.7556619967314,17.15442300238586,Green Space,950,6394.675143263589,5,63.87581792934271,5.164081071062273,19.88544873089402,55.599427245580834,1207.3347305914697,12601.969279096642,3
City_4551,-77.31188903575456,71.56427620107061,631.4779907494154,11.64707047442558,Industrial,12563,49855.745231256566,279,1.0,36.00169280852041,0.2,55.31130681246828,950.1299192526646,22181.727807664392,0
City_4552,32.98979061322943,-43.99087185921783,679.8589839640409,26.21622182714329,Urban,9054,40675.95515996616,199,1.6862443001716056,27.147416078753004,6.334759550948484,55.72094126522138,1316.725795095803,27400.616032811227,1
City_4553,-89.70644742662432,35.74054906937209,1284.5012888509748,-4.31081982051132,Green Space,1377,7862.663280380806,5,58.54546797275728,8.679629891679468,5.874438998617517,51.159325315019615,1351.380933742238,7939.54400066945,3
City_4554,31.63473208090251,54.39066612713006,352.25181198777483,29.63631147198357,Industrial,4408,25797.431417175936,150,5.713253354268321,19.54330704684761,10.819613769918508,53.679798449489184,1599.0230768990596,18572.96177278549,1
City_4555,-44.93221218183184,65.0930300531025,129.1048078040473,19.06134596139226,Water,2061,10189.24785355547,41,25.333456536087404,16.319423750876794,14.932873801744458,73.16920913551078,1729.0981229354798,22533.604434746638,2
City_4556,44.29876177287022,27.09228745352604,1020.1522411468212,22.110469085431905,Urban,6754,26130.523739684784,168,5.163493823037806,20.53589430133845,10.045654708902097,50.43678186019153,1736.1829720021872,14945.35849784348,1
City_4557,48.55503012311689,132.049708856361,706.4426479218963,13.901233155172418,Green Space,3575,16936.843536368346,34,63.83624981677558,16.839874516929502,6.998279373648322,51.401505232679206,1348.2696036927932,17764.20262108927,3
City_4558,40.33930298715683,-90.43251146279908,971.7912394981928,19.58901659810129,Urban,10080,41894.17098975596,226,1.0,32.36171070233863,0.2,46.4940596914489,1116.8561613758163,30879.8553135648,0
City_4559,-85.59298053583012,-159.90955582990446,704.8694914378207,3.4711174372282456,Green Space,1597,15545.898108549707,21,62.25032673718748,12.074977879104974,16.1477908541266,53.2446006544067,1285.2000921628942,42058.321550262655,3
City_4560,36.672591535878325,166.50124339456795,384.1352993472309,20.23971572412205,Water,2108,11717.108648693384,79,19.19296820041694,14.601510131399952,19.333382120291752,76.72531841691296,1392.856155888751,26030.41789289381,2
City_4561,88.22621053003738,-158.1358584154073,384.03750957636345,4.4707732569594425,Green Space,2702,10162.186842260142,31,52.29217620649872,13.12461548046302,14.151040956859443,74.78828966597293,1830.9865270225876,9090.52235455307,2
City_4562,-46.32743366538788,145.06403608510368,318.4032466390439,15.526736401775072,Green Space,1485,10419.350750417632,33,61.599644597436495,7.462753935984637,14.66509235048544,59.143865031894485,1075.166216081603,16025.240093568476,3
City_4563,-40.63705699943906,40.422577303520455,1427.839984368879,19.43179536476354,Urban,7263,29134.728087113926,129,2.6411337471791145,18.775457015669296,8.040078192684462,65.79897511689666,1279.2300031757718,15363.710773930365,1
City_4564,56.434778924497095,150.7465387132558,2308.2028290062667,0.4828905788283326,Water,2150,15059.645209953896,59,19.05077320677689,28.417167432564888,18.155985337170502,65.20407467618477,1460.4438997809689,11159.670882800963,3
City_4565,-61.128575089905496,23.38341500255004,891.9426901794566,11.385670137899943,Industrial,8567,36188.52021123048,204,1.0,28.565908611122893,3.233606445329761,51.20334103018551,1042.0733535575362,9851.593661579802,1
City_4566,28.905061590819276,115.56314117741056,490.186821910791,30.586463193098307,Urban,15326,51831.82676846917,284,1.0,40.30125677714396,1.13662992332298,58.30372900224842,1582.1586313941164,24767.484849677126,0
City_4567,45.90474795010411,79.6644947644321,340.1720499499774,24.46321508657805,Urban,9914,33267.19150599676,190,1.0,23.52660713666417,10.592754626876465,57.40883803971016,1469.24676856571,15641.172903044398,1
City_4568,-83.3110808725157,9.04036811784144,794.5155136531253,2.6973254287860584,Green Space,1663,12738.951018377084,16,75.15284416379978,4.319464304316312,19.12123166037202,54.60553034158805,1501.657866085954,32142.409607764854,3
City_4569,9.677176967740706,-49.20350761669707,163.7748505765279,33.02659148486896,Water,3126,11874.48242534822,58,23.724240039083234,12.653588543273598,16.437464386813772,72.7456911305085,2153.5890335584854,40861.84237875413,2
City_4570,13.657906536458924,-178.97075255219676,870.5900535095933,24.04458043354115,Green Space,438,10432.418102343,36,58.65108574587317,7.808514269065316,0.2,71.18132704060525,1944.1631989546624,6616.500870922106,2
City_4571,-35.38027846947705,-89.6741011550243,323.2208715949192,19.747676097793065,Green Space,1561,10602.331663046323,16,62.568940847714565,5.159682542989692,12.484591655713162,61.97140353441704,1483.482864449196,62257.03739386592,3
City_4572,67.7420404915531,162.6360510506196,22.054931784944117,9.154587526384155,Green Space,1153,9708.140217579414,5,62.31987096020149,9.37262394508471,16.983286876667364,52.70271037302548,1473.5400460110727,30252.58470142288,3
City_4573,-60.70505052602585,-80.83373476860314,1677.3451130445706,4.672785668220809,Water,2053,7372.743253356084,43,25.19265963400288,14.943527818899083,14.552762865994785,69.86022230410116,1560.804514617475,30087.48722325863,2
City_4574,-24.444952288945103,90.66687935839212,1039.7401896689823,23.2227796697144,Green Space,1760,8713.141825546589,33,62.531354781069325,0.5,6.928166835498122,64.51873741869515,1973.6308186198307,30295.69916557824,2
City_4575,62.76036368651927,3.0591412312809325,144.94857144120058,17.377824476276984,Industrial,10507,39630.40618571506,232,1.0,31.60274376349742,9.539553504518176,44.58448267986915,1403.706833434706,20176.178930807902,0
City_4576,-55.68430381092135,-68.93482152427225,1162.9050791665595,8.729837305408093,Water,1073,3933.4399140110577,33,22.20221000149837,13.309731306315612,14.938097077862722,73.56941524639615,1554.1851436836598,10660.347464921551,2
City_4577,57.8473445389815,176.79364162645695,318.57629642140563,14.729436061231844,Water,1447,7963.129976717257,43,31.95141891842781,11.135190691232438,14.68509141982713,74.32206561498117,1927.9002432677917,20377.939993187112,2
City_4578,-75.76754807376797,-163.0892240910741,1145.989559107375,0.5889857738941577,Green Space,1005,12453.565702684258,25,70.0600598087269,13.469495668101416,4.717826081560057,56.6492251458796,1730.122727593159,4575.597840498707,3
City_4579,-1.9387679058017968,29.54775833064855,564.5206587792869,27.94534977744591,Green Space,1142,13323.786515661724,24,61.42637203139577,11.542443349315986,4.715281227313561,73.08743776239733,2828.646085442552,56757.03225549752,2
City_4580,-76.44048075977338,-13.853442236503923,594.5001577835699,8.04880103953088,Water,1080,6391.885257645341,27,30.13336615538821,15.94483490519856,19.6959222433636,73.52565884584381,1891.022700612864,14790.416764142588,2
City_4581,32.022645311072566,-152.45049250725782,632.5028540894729,20.973883480672185,Green Space,3925,12613.93878807772,23,48.88470940801752,7.036378210161792,4.6994078511851285,55.98833119525916,1167.0946133616585,25088.01778044116,3
City_4582,52.30826803000804,-102.92536590647218,568.6571140910216,19.33522943448417,Urban,13317,49564.47437169701,217,1.0,31.828862159465046,11.084828416996835,57.64301611245288,1149.4932103348908,10331.793761578836,0
City_4583,62.97453868442452,69.92711052404087,239.507942367882,13.66479939973212,Water,1411,17163.616836975165,55,37.50070655815137,16.11753130610507,24.130077174480984,77.32455785602919,1409.056012207992,42638.03237367739,2
City_4584,86.62720513391798,-141.00169327436396,1680.3453419403827,-2.3944450342075663,Green Space,1510,1919.770961810931,5,66.73498323680901,8.378011131491418,6.919023144962779,50.24965878088847,1507.467220937459,22318.918549929986,3
City_4585,30.962830013925625,108.36903979789643,887.8835929971505,18.40449880460619,Green Space,1233,5644.334458754562,5,63.92068963835975,2.838426863760072,8.498331458444591,55.76027994139129,2072.9734491861063,41201.0481592451,3
City_4586,48.43114449120367,45.02195782276084,189.2607396564868,21.84723088886375,Industrial,6437,29620.95422142504,177,1.0,22.056719483706,10.957885170232956,54.62475815617256,1442.3611275101623,40826.29352940858,1
City_4587,1.036490097839291,-143.6912658419015,359.5146940464104,33.076306398349324,Urban,6371,21168.01714972078,128,1.0,30.0364941806362,14.28561678082058,63.02947925826555,2202.611289737777,8665.265425646292,1
City_4588,74.29264221260271,-76.74673364523095,1693.8657608333642,5.306410022922091,Urban,4535,22148.26913386497,126,7.296317792213687,24.86219997001168,9.954619156840185,68.35976070279553,1656.664856857275,19280.936659966457,1
City_4589,25.876508795903263,-130.6159695551288,141.20458411155224,31.61931257384,Industrial,4638,17015.33757104507,122,6.185199883756397,16.959518855745326,6.612421974755528,63.48652926035001,1737.0319532522656,17441.6844474566,1
City_4590,69.03925312524183,107.13646640079612,865.2502045333755,12.803175837942485,Industrial,11171,43543.205474185845,251,1.0,36.943872819415446,3.751468968790454,63.52828036594824,1777.3630951789223,12953.1499381342,0
City_4591,-47.61863693750145,11.865465045240114,223.7226456532009,14.29983970891572,Green Space,769,3679.561335945893,5,67.60211584045679,4.256579190172806,11.987112368708177,65.29849137898294,1366.3710853223895,34313.13999737632,3
City_4592,-0.5871994707484305,-178.98122278202885,311.2265783069243,34.45625220706074,Industrial,9830,34471.342301030345,230,1.0,41.49625883442589,3.951282191260432,60.85719481286584,2296.4430593762577,21547.24096730772,0
City_4593,41.36740579148472,15.445313002134924,566.7212695621345,25.71153659614916,Industrial,7719,28219.2558769659,172,1.0,24.70651310190764,12.247160835274144,40.82656643953776,1367.606649292576,24982.713488636826,1
City_4594,-53.510084178717015,-6.190673664617634,809.7386218019245,16.669117400060614,Urban,7519,30508.08718598038,176,1.0,17.05311074122352,4.713387423949193,58.44787194095396,1462.5328083256318,19753.63222748745,1
City_4595,-51.95883721284391,51.50750507730186,647.9042821530821,12.431620081852587,Green Space,2102,11688.748778516205,12,62.64838635832044,6.695912744595743,12.575350674489856,50.01462057896025,884.5854462181996,23759.561753876707,3
City_4596,86.04769327301474,-167.45614002468142,201.73927090519928,2.285870245434734,Green Space,1648,8711.61277786719,33,62.945384347594185,12.110024160595094,14.058748054925982,46.66143060018043,731.671327039249,17025.256324349648,3
City_4597,-11.770135067302917,-167.246714904103,1644.9301855735637,28.80516464776845,Industrial,2293,12499.46410745023,103,6.54314133611443,17.452073603142676,10.663706219934245,61.51442437822556,1442.6690230703143,40875.13685851622,1
City_4598,-57.2732184737211,-54.22748216567156,960.1625962748236,16.29784877561298,Urban,7502,21863.271877241332,149,2.289794239702852,25.59086694767473,6.593949040780617,49.12004165127931,1531.48390582627,26380.127512684667,1
City_4599,-30.33650124332892,67.87371461813538,1339.7134703557472,23.777704272734155,Urban,7602,25876.78968566901,165,4.212779269862464,24.298234318102452,7.342077554213237,52.95475446149987,1793.7319195124526,9587.359127037736,1
City_4600,-18.472293312133388,59.96091333193044,544.4857902344332,23.144608589213068,Green Space,2874,11362.546339523284,24,71.11343965744919,10.209523740734078,6.790600780883762,57.57558153150013,1322.064054071931,25156.223980195537,3
City_4601,22.15534634463981,-79.82511148430831,1008.1139832020344,23.4094606834947,Green Space,1252,10393.73206430863,37,66.78676400679934,9.3002143986164,14.348124677778031,59.82314243556016,1783.537002203667,20084.748865479487,2
City_4602,76.14263862859545,-102.21568395735748,1349.814245666607,-2.5209263240871573,Green Space,1364,7566.788043312185,25,53.08787982995088,16.40145445773595,10.658811704118683,53.63732463643771,800.6001350464838,28802.111418977707,3
City_4603,87.58621366597637,65.92521505718258,757.463643271757,2.843744396941692,Water,1186,11065.499088969527,28,26.981344370675014,10.490053899540868,15.281627049467538,71.30966513872012,1417.050581707461,21261.146535783028,2
City_4604,27.305776604000258,-170.23941499183107,740.0465884870375,21.294555987077267,Green Space,1458,8050.62230384125,20,62.63679936253471,6.74605919635732,6.743534030582043,62.25618685909039,1655.7663227308576,24805.21663114177,3
City_4605,35.98602494359045,20.44199941000369,854.2673350249086,27.030578267732626,Industrial,3514,15972.889857142927,124,1.0,21.8755726501211,17.683514880050172,43.134552304202266,1429.4823851228757,29904.187551619973,1
City_4606,-32.070749454613974,-27.324488864114244,850.5647556497674,27.20731548766785,Urban,14672,52344.84658024209,274,1.0,35.752397748814104,6.625653115887561,67.201625100113,1433.215589464647,43342.7925976522,0
City_4607,64.28854718077483,-93.92874554332435,770.8823135154564,17.786931054904432,Industrial,4966,18140.00939365487,129,9.4939246611141,21.153059205926063,3.1801367065857624,43.78547128494515,1141.4115182193405,22550.67317547856,1
City_4608,-50.79629966034332,7.307312159687314,1100.7806244321182,14.435254002716643,Urban,5265,21922.06439460557,126,1.0,14.58562704543822,11.102012641571289,49.72524713840663,1255.4868545413951,24902.92296037956,1
City_4609,-70.85148312402583,-101.81964361579092,536.187639514632,14.043696577147522,Urban,15622,51216.38705619492,287,1.0,37.275145670987015,0.2,66.3544961188851,1168.6928345237593,56850.84729886468,0
City_4610,85.18607821757715,23.155777997727228,1567.2825928768264,3.552917896059184,Urban,5000,22849.25194507345,124,9.866411710287162,22.279186244543137,5.364868566126994,52.7301558789526,1556.2726922217769,30462.04898396766,1
City_4611,65.5449618276958,-126.36941895851638,65.7244438312872,15.851051836160956,Urban,10096,35077.61275097855,188,1.0,28.77235913253499,3.014817398678454,63.72619531489476,1514.3002853676478,2702.270842816557,0
City_4612,-35.343875783136,-33.95055164711175,992.7514992119052,22.42462105048333,Urban,4609,20094.56379756578,105,9.239677709993378,20.63631042000065,11.309814256281758,61.55863303024579,1299.8012690948317,12017.929429819378,1
City_4613,31.53072894858886,3.753480709729899,1506.1986092227176,20.584322112662072,Water,2282,16077.72928505205,57,22.754482459884077,15.261009911974725,15.054705925793536,71.34195037944004,1651.8186976117113,21368.698210453687,2
City_4614,-5.936695665624086,-168.58762990422213,355.2128303837131,35.1173319400545,Industrial,9700,42793.65673313073,210,1.0,29.58989069665632,5.977568119574488,53.75101188195115,2119.62602473788,32301.220562607123,0
City_4615,-31.83692289381524,39.85820656906114,434.88016388197855,26.411828739044093,Industrial,4482,19982.58189108077,125,7.607145402635953,16.09657668565993,10.445006587800206,52.495797532308536,1182.0040554128957,45674.286707125815,1
City_4616,-38.38064206314692,90.11350565910124,1589.0885716775165,20.807370205638083,Urban,5293,17553.06242259834,118,6.445958991438892,18.25714193347341,12.579917788225508,65.76726530870471,1261.0647382902905,8732.053451331256,1
City_4617,-65.51505986023683,164.18648261197416,987.2150510954732,7.282372807041554,Green Space,895,5597.865502706484,5,65.18487087585547,8.16482708702055,20.710130662864103,50.86916976424357,996.5719594697208,14502.09578338682,3
City_4618,8.877254809651063,-106.87451311281252,1037.314621223332,26.875918790340958,Water,1951,16589.67407979576,60,23.10684020077555,17.12655931449111,14.775791468929786,73.38240833549263,2643.814048932584,25854.48552090129,2
City_4619,-9.6125957788486,-104.86966779015168,513.0654543766598,31.87487475223228,Industrial,14287,45461.21663234336,273,1.0,39.08876734874242,1.728340693052322,59.96602863062955,2043.181262806727,18080.987129618024,0
City_4620,2.193555653989975,-70.26090327761855,479.38445209469353,26.138153312122352,Water,3234,23970.777158237383,89,25.2204975560998,18.62112721995626,15.483794617008735,73.15952235866732,2043.9809118498529,22197.190575785942,2
City_4621,-51.23570985370719,140.67505348448594,514.508614738198,19.64360480377301,Water,3387,15676.624283530617,64,24.23719606489406,11.067566092356593,17.78779729191633,64.6123936147142,1523.5926419920045,19140.155524735997,2
City_4622,78.94992073918459,-33.53142107056598,469.7814492456461,4.066629173161535,Green Space,927,9562.86485127614,5,68.33032742834936,13.37414635663691,15.832652660419528,54.38949287465475,1383.3234218570265,27199.893413417125,3
City_4623,24.94641533949748,-71.35422729265625,520.9098270710942,27.570350422404196,Green Space,2457,20992.42746872624,39,59.87099513692878,10.805866656212755,6.544291704966332,58.129517235781705,1537.9725473296803,54741.8382054998,3
City_4624,71.92811832900063,86.82508147657535,914.2322882927474,10.865920227881665,Urban,14033,46972.680958397126,256,1.0,27.54793119047055,13.280092644053148,45.831936071096685,1051.420862789828,18903.851526277354,0
City_4625,-70.33119011410402,-166.3235360720487,455.77373484363176,14.368820280895378,Urban,10324,38008.3405928298,208,1.9527850017762365,24.29507292516389,1.0924467058100022,57.47651172110039,1020.6968343429317,17845.94847032823,0
City_4626,22.113173854111466,17.573224070990307,225.72889887419495,24.13903688919041,Green Space,1129,13181.196234562023,28,55.75994687965167,2.948003729838444,14.887380448499878,68.28068159865411,1525.914847702905,26155.37072610925,2
City_4627,62.90312735594901,-17.93160321254615,1453.723557196594,9.403530613064063,Water,3098,11317.74992919491,52,28.992455647949583,11.714049209942235,18.146705043567497,46.08473197863019,1074.9234987886523,23175.58600546411,3
City_4628,-30.434259633396003,44.94895586735609,352.3302717710486,22.938902476129066,Green Space,1106,8327.611896616534,33,57.18547770904662,10.37186421341018,5.730335038855728,60.07201334771915,1713.1701914137443,84402.64079134287,3
City_4629,-54.87422955552245,83.19588245654847,434.5128328979752,18.780869151261403,Urban,12097,42929.88722273655,212,1.0,31.772703517100663,5.819451571140078,38.65645035630841,1143.091630834341,18563.67155238595,0
City_4630,-42.29616495498846,-63.00418120370229,158.99781102454082,26.586323409967413,Urban,7583,25174.107834296487,157,3.910922775847733,22.08165346561153,0.4653589017186244,67.01832947607639,1692.04257062612,30763.413904353565,1
City_4631,-40.87192918503618,49.11018696836729,747.5062028994868,21.177061253591205,Industrial,3851,17842.582321513066,128,3.8456496476893367,18.15711679992565,6.372004197841306,48.55855609319138,999.3170295999672,15754.645689166136,1
City_4632,-9.504186313763668,8.758333065958084,341.8276101415381,33.049941102922304,Water,1667,9174.904217099853,34,24.339063322104927,11.177332899560914,15.731860579500449,74.26612183475693,1975.771318666248,18030.512903002826,2
City_4633,-31.32655149972032,-131.77158825950042,217.33422119588616,27.07556898420034,Urban,21819,60000.0,307,1.0,37.255652627713935,0.2,53.06517934917896,1658.4967956238609,12842.739542346642,0
City_4634,-41.170666912561565,137.42143488347784,1172.935109898859,20.43461155957729,Urban,5326,25029.12629188579,131,5.703025505991709,17.181705584065334,13.784597573641502,68.08400586098273,1253.9813352711903,25605.640883531185,1
City_4635,26.732213712924818,91.65246041910784,1897.117134265956,16.03273083475893,Green Space,2344,5690.174997981796,21,59.14349503528273,9.293270283984851,7.823906779054557,68.8332944697863,2089.751581665753,10793.68723790489,2
City_4636,-80.4541730990608,151.79548832245035,387.974001921459,13.325076276247028,Urban,13136,44347.73499985657,255,1.0,37.70550793335447,5.573685619901532,48.8926300316847,1265.5233966872015,22449.043967710757,0
City_4637,-28.734519934848606,79.3456529270398,996.0384775297136,22.936303476126625,Urban,8283,28281.200746092876,158,1.0,20.67941335360104,10.733446010858597,50.517097057862784,1537.447256853442,41412.50498488724,1
City_4638,34.15535386928546,-91.86963823041248,789.9542597584376,23.022880019486436,Urban,7020,28993.056750285705,146,1.0,19.296406976778663,7.555606549804508,62.70648824434203,1046.5184769806783,31343.83088754459,1
City_4639,-58.34704512941893,-25.010558951043837,686.8943055346383,16.976014265044125,Industrial,3421,11320.895579310134,95,8.412976757526176,16.78653082834678,9.92575103916635,56.120453417422006,1538.725071296673,20503.930299812764,1
City_4640,-50.23298480167577,-40.72736683984715,207.93758543125188,18.081953084691808,Urban,16072,60000.0,291,1.0,33.18216021287772,0.2,55.10301698438595,1137.368433864133,64615.74971257142,0
City_4641,-53.88000742567485,-167.10410425242378,736.8882220653078,13.77030131731978,Urban,5269,14989.652241872816,122,1.0,21.945302107889702,2.3673351113030217,49.783711051100326,1287.4766801019575,14517.605326914196,1
City_4642,-89.83330078834712,-32.20266492760078,1025.708865523658,4.2445314315442815,Industrial,1711,12706.132278738669,96,1.0,25.696880848883744,7.608516363634527,58.01801761553375,1073.0763254922506,52935.94915402882,1
City_4643,-4.721804670316914,-55.59499656079811,2251.95042844982,18.18243492321007,Green Space,1723,6986.881939155084,5,63.62483172780163,0.7848947617655027,16.534071342892403,57.76047473760084,2201.573226695696,15141.622848185569,2
City_4644,-82.98741790509783,-178.58743696768326,77.10448141051053,2.8614875565534126,Green Space,817,6605.57530592841,5,73.33104055542532,4.61301555540434,17.09327473580685,54.13049853911029,1051.3012040249828,29152.622223953687,3
City_4645,-40.87083388051798,124.96437327286516,986.91308930923,16.02419323607794,Green Space,1428,6923.862737908774,5,63.619119159319546,3.253378227036763,16.13658654954978,57.337909921157454,1530.7131210086752,14359.405948889798,3
City_4646,89.06461642655489,-128.2052069971729,686.0334200260935,2.8795595706155592,Green Space,819,7953.783037637366,29,59.41246152878884,14.298679108013763,12.99330330360302,45.81184185871229,1280.03923000533,26296.038286551408,3
City_4647,75.31131805025396,0.3427802586950577,524.9845972365895,2.632847318948441,Green Space,1155,6706.629011054567,7,59.122764678957786,13.166036057986002,13.395282589537011,51.66923130554624,1348.387865447703,44212.86474893689,3
City_4648,-51.28635453185984,102.4840163282563,1462.9658592006667,15.858998923013894,Urban,9286,31646.467618719547,171,1.0,31.251823759775608,4.78491204779078,48.76735204403041,1212.87816406577,16895.051426130623,1
City_4649,-34.19956225549211,37.61329287593128,381.45352962766754,28.275597768204907,Urban,10170,45062.98169985468,256,1.0,34.59943540316598,4.407952894422149,46.545987561097206,1417.8927496894405,49795.714994572336,0
City_4650,-6.533175191660732,-119.03355886224568,1870.6242484503691,21.062464037850816,Green Space,2740,13546.731443636709,59,51.48180232339461,9.167308461465812,2.229403693320874,54.54698471905724,1821.5159198066935,20466.880407176403,3
City_4651,61.99443839866382,42.55600523944017,65.86936571309286,21.35722892276069,Industrial,6004,28577.308760285097,179,1.0,18.868588378846745,9.23555358513741,51.60746374020591,1220.8218227945956,15053.969796154974,1
City_4652,54.476269450756405,92.73488200154505,464.3982656364562,20.077385957152035,Urban,9445,36485.41245144803,189,2.2560640759744075,24.719373106522607,8.2176942442954,51.78141167761831,1482.8426567092174,49979.56261398285,1
City_4653,-67.2765414180692,127.7152258119047,1188.03211780824,10.27251076207282,Urban,8079,27549.950588021384,174,4.430904374025408,27.34766328215296,4.686263929811144,53.55946731782935,1825.515739551538,14922.039897485054,1
City_4654,-67.59920729729662,-65.28464649448877,713.7514426637811,8.372424129300168,Water,3031,9012.684901527597,54,27.184778510628878,14.864731984698857,18.83161926447766,60.93214969658517,1415.8870433018717,7719.452463346388,3
City_4655,-14.988194299071964,-167.78829580703305,341.435360195783,30.03764070082882,Water,1202,9241.01306177128,18,34.181826486857645,9.425742538865206,21.19330363924021,76.77218594873366,1613.871231469409,8543.822804508103,2
City_4656,66.61717013047897,38.86135431944652,400.1981997864348,14.51628928411281,Urban,7391,34072.66472925042,193,1.0,28.809911762104356,3.073248670298071,61.92456607895991,1369.8316949006237,30629.74206251029,1
City_4657,68.7752998371904,-98.7233363481936,873.5828588579097,12.814307760611287,Urban,8995,35891.732566584134,191,1.0,28.328404541783,15.843062602687151,58.92972509201759,1551.752510066778,13303.230624973185,1
City_4658,-70.67414705642457,101.12222662005291,303.4380306716407,15.83992562101105,Urban,5986,25553.50338263536,141,2.7635330484124365,28.145013122071745,10.58648676570254,56.96650706898512,1273.27977054854,18761.34477402384,1
City_4659,13.373511833799284,64.75741537180477,1615.0134970603306,27.193940067983984,Urban,16866,60000.0,289,1.0,33.18913737995146,8.085341500442876,63.76031565897596,1424.927520021624,18208.73768182698,0
City_4660,-61.97846451747968,98.347267683334,581.7153964858082,14.189768826938714,Urban,10387,41801.35436615702,226,15.873711247507856,30.904648689740707,3.015345848223379,52.1845833001645,1359.3684994293403,43982.65919365647,0
City_4661,33.5032758005009,168.31123211570457,538.660527763244,24.8832200665297,Urban,5185,25224.54894749275,126,3.238221628933606,17.94923090548231,14.692531026370052,53.40962497516784,1336.9141279591004,31005.459621288912,1
City_4662,74.95798462720316,30.437062253474863,802.093150679446,4.720354576012316,Green Space,1803,14315.878527821476,25,63.19128708200896,10.30492895420441,13.565904366724656,54.42435088967308,1164.8348733253858,31030.917193465528,3
City_4663,-8.141527354393148,145.55287814763955,160.23714886731932,33.64194380132575,Water,3606,19941.256220123774,66,33.27787504139162,16.115637083500577,13.66318608532718,71.49707190846536,2106.66018047481,28824.95615913281,2
City_4664,-75.04510055543074,51.081617690655975,716.401138353061,11.575399611105707,Urban,6510,21175.794310199777,127,5.006804964963656,27.6468736662565,3.694193081674186,63.25934511078916,1679.1853282635675,18172.927270785243,1
City_4665,14.2657552610182,-114.57203536847372,2478.9775993684616,18.907300695613337,Industrial,11073,36591.26267444009,248,1.0,34.46616826613195,5.396644490665838,64.11827735404268,1667.3698098524103,13328.089081604046,0
City_4666,-16.466999375546152,107.75094462322517,568.5156115998475,27.55768571491128,Green Space,1684,15679.431266280746,40,71.06924458801863,4.79965433185447,14.10603484734128,76.23912746255127,2113.746384062765,11537.698975399053,2
City_4667,55.96177542011284,69.73150471693748,697.5348467431196,15.84605118908973,Urban,9855,33916.71926718267,205,1.0,28.99555980582858,6.394596220038912,61.58512011905447,1470.0887662722405,27239.20343184741,1
City_4668,-28.737996493250208,172.0583199629698,1075.6165051129076,25.970475914042392,Urban,15433,48716.44222135316,269,1.0,26.05597075047229,3.094508424469799,59.87549034852763,1264.7451458307658,17408.785155540296,0
City_4669,67.48149608506606,-92.36448398133216,1587.036940009236,6.248613076652088,Urban,9864,38674.01604088763,189,1.0,27.666114965150594,4.131585155009264,41.88032442514283,653.1072363348842,35176.3101317147,1
City_4670,-40.733926625738725,-60.0748141377843,710.4601756060163,16.653167986126576,Green Space,1788,9722.973523768322,29,58.71603103421617,12.293993434864998,5.634959298000244,54.66935299538305,1430.396203981806,19620.675591795425,3
City_4671,-61.64682554003653,115.73676957685387,517.4715659252788,11.571021216790474,Urban,9382,40181.95650767382,209,1.0,27.499928040276192,7.080500098386613,51.65696665511139,1273.8435228432154,29788.57451927805,1
City_4672,-34.833532082655616,-157.35974470791106,1159.4237947630045,21.871864553358083,Urban,4088,15728.48858604594,109,5.691947377006529,14.431227576610327,5.827716007846263,52.85795969865728,1192.88428332908,54420.191639022334,1
City_4673,-83.71515747190563,47.95191526137867,300.2577104365316,2.593510833249854,Green Space,1805,10724.48784630419,21,65.905496785578,19.816715073647803,14.721289755146287,63.74253535165599,1311.0158594526072,69422.29999791767,3
City_4674,-39.375725962636565,12.771378983835035,1559.0294775550954,16.11010400701005,Industrial,6721,32530.63251260246,205,4.254463751289345,29.422068671747454,11.32812143235162,59.318690674891776,1155.4382226004943,20297.890292601704,1
City_4675,28.821174098765525,-119.22412598367951,1271.3910632967727,23.01542949765556,Water,1686,7930.264457227792,21,33.989233282317734,12.18484674837643,22.66624923281788,66.78269676917594,1685.4878784789869,31536.45224262096,2
City_4676,-64.38906385981338,-120.55618466631246,1135.6830134587365,11.053091932223673,Industrial,1905,7638.67215638559,92,13.15645116834123,23.18132849865342,9.347618708055808,46.04026370772532,938.1732080842612,8716.50546711085,1
City_4677,-69.95430489841416,111.6711436514326,828.1814919167999,14.442441561729456,Urban,11907,39977.40815056732,208,1.0,28.19171620369344,4.685611053748414,53.75750905915636,1245.3624379642986,12234.849402163833,0
City_4678,-66.17064757421693,-174.43974404243707,974.2505304572048,11.23332399178538,Urban,6111,16160.802581183529,135,1.0,26.4496007756514,2.446056416370994,43.981385072961714,1050.3983419493793,23300.36692982501,1
City_4679,-76.04069863293606,88.86291851157915,973.5375590634684,5.462386555206354,Water,1205,11552.428010812107,50,15.67809393333332,17.09837413248479,14.05718997288482,74.27427740562064,1243.8086283141963,33535.227757649605,2
